ds,dep_var,trend,tv,fb,intercept,depVarHat,solID
2021-06-14,11817013,19434219.5619942,230565.806546723,276872.551546635,-8093474.61760677,11848183.3024807,1_446_1
2021-06-15,12083016,19433929.0991707,414328.32982608,408785.277416344,-8093474.61760677,12163568.0888063,1_446_1
2021-06-16,11939785,19433638.6363472,381651.177038365,273149.41552245,-8093474.61760677,11994964.6113013,1_446_1
2021-06-17,12092808,19433348.1735238,325919.469610729,437599.81295418,-8093474.61760677,12103392.8384819,1_446_1
2021-06-18,11988338,19433057.7107003,247401.25519132,429717.541709865,-8093474.61760677,12016701.8899947,1_446_1
2021-06-19,11815943,19432767.2478769,111285.470748925,436094.066692777,-8093474.61760677,11886672.1677118,1_446_1
2021-06-20,11914285,19432476.7850534,429194.214897449,333813.703124938,-8093474.61760677,12102010.085469,1_446_1
2021-06-21,12107036,19432186.3222299,482947.581028707,338351.337467832,-8093474.61760677,12160010.6231197,1_446_1
2021-06-22,11755923,19431895.8594065,184448.838747593,229899.501690446,-8093474.61760677,11752769.5822377,1_446_1
2021-06-23,11690251,19431605.396583,294991.910152939,180318.494176612,-8093474.61760677,11813441.1833058,1_446_1
2021-06-24,11673275,19431314.9337596,296388.404365525,182552.786776806,-8093474.61760677,11816781.5072951,1_446_1
2021-06-25,12095674,19431024.4709361,386631.076048848,463854.513476601,-8093474.61760677,12188035.4428548,1_446_1
2021-06-26,11792019,19430734.0081126,293278.62772574,275726.751836817,-8093474.61760677,11906264.7700684,1_446_1
2021-06-27,12015737,19430443.5452892,369872.072236818,416523.081692084,-8093474.61760677,12123364.0816113,1_446_1
2021-06-28,12027898,19430153.0824657,429159.917375466,324991.068948007,-8093474.61760677,12090829.4511824,1_446_1
2021-06-29,11860819,19429862.6196423,331518.990076015,220508.094351419,-8093474.61760677,11888415.0864629,1_446_1
2021-06-30,11735097,19429572.1568188,201739.331650493,219047.477786818,-8093474.61760677,11756884.3486493,1_446_1
2021-07-01,12070676,19429281.6939953,361824.521435553,464040.996808537,-8093474.61760677,12161672.5946327,1_446_1
2021-07-02,12141599,19428991.2311719,465370.586958971,387186.044505852,-8093474.61760677,12188073.2450299,1_446_1
2021-07-03,12077409,19428700.7683484,439972.436072015,249547.090290184,-8093474.61760677,12024745.6771038,1_446_1
2021-07-04,11879223,19428410.305525,262849.94363287,210843.754669648,-8093474.61760677,11808629.3862207,1_446_1
2021-07-05,12092126,19428119.8427015,270868.037431701,455935.132621308,-8093474.61760677,12061448.3951477,1_446_1
2021-07-06,11881538,19427829.379878,194685.595797093,396260.125160712,-8093474.61760677,11925300.4832291,1_446_1
2021-07-07,12200135,19427538.9170546,464468.176163137,455417.943791566,-8093474.61760677,12253950.4194025,1_446_1
2021-07-08,12408756,19427248.4542311,505109.069603324,455417.489791687,-8093474.61760677,12294300.3960194,1_446_1
2021-07-09,12068428,19426957.9914077,340206.1666334,279589.017779827,-8093474.61760677,11953278.5582141,1_446_1
2021-07-10,12127396,19426667.5285842,314158.820522073,386920.249533884,-8093474.61760677,12034271.9810334,1_446_1
2021-07-11,11986633,19426377.0657607,407629.537682114,198769.870763298,-8093474.61760677,11939301.8565994,1_446_1
2021-07-12,12002363,19426086.6029373,301371.317367655,301193.701997266,-8093474.61760677,11935177.0046954,1_446_1
2021-07-13,11820512,19425796.1401138,279125.087739356,227126.631785926,-8093474.61760677,11838573.2420323,1_446_1
2021-07-14,11985398,19425505.6772904,339188.416874501,371501.483252046,-8093474.61760677,12042720.9598101,1_446_1
2021-07-15,11970213,19425215.2144669,465158.873001476,191089.398526884,-8093474.61760677,11987988.8683885,1_446_1
2021-07-16,12189189,19424924.7516434,500739.255533646,207526.597093235,-8093474.61760677,12039715.9866636,1_446_1
2021-07-17,12004608,19424634.28882,268473.985723301,219662.449028412,-8093474.61760677,11819296.1059649,1_446_1
2021-07-18,11992854,19424343.8259965,325282.761245932,263355.130110508,-8093474.61760677,11919507.0997462,1_446_1
2021-07-19,11892701,19424053.3631731,373016.043906651,184819.592522244,-8093474.61760677,11888414.3819952,1_446_1
2021-07-20,12150606,19423762.9003496,421239.866126299,335942.371062276,-8093474.61760677,12087470.5199314,1_446_1
2021-07-21,12063361,19423472.4375262,163496.431504923,453290.492337248,-8093474.61760677,11946784.7437616,1_446_1
2021-07-22,11879575,19423181.9747027,93570.8755125961,452145.315401102,-8093474.61760677,11875423.5480096,1_446_1
2021-07-23,11769393,19422891.5118792,367912.429820496,258308.442826398,-8093474.61760677,11955637.7669194,1_446_1
2021-07-24,12223420,19422601.0490558,493092.521325654,421445.238813047,-8093474.61760677,12243664.1915877,1_446_1
2021-07-25,11957010,19422310.5862323,345921.146601064,265165.509054876,-8093474.61760677,11939922.6242815,1_446_1
2021-07-26,11702435,19422020.1234089,156501.35866728,217301.511126544,-8093474.61760677,11702348.3755959,1_446_1
2021-07-27,11845433,19421729.6605854,140547.099554514,462610.503197321,-8093474.61760677,11931412.6457305,1_446_1
2021-07-28,11757151,19421439.1977619,391982.254015582,255953.903030167,-8093474.61760677,11975900.7372009,1_446_1
2021-07-29,11937404,19421148.7349385,428600.911020947,297484.557067744,-8093474.61760677,12053759.5854204,1_446_1
2021-07-30,11835067,19420858.272115,133894.770146697,399626.629296087,-8093474.61760677,11860905.053951,1_446_1
2021-07-31,11942541,19420567.8092916,383153.023056157,395625.429518962,-8093474.61760677,12105871.6442599,1_446_1
2021-08-01,12205227,19420277.3464681,479739.620733958,418185.463249662,-8093474.61760677,12224727.8128449,1_446_1
2021-08-02,12411443,19419986.8836446,485214.049783217,450533.633441092,-8093474.61760677,12262259.9492622,1_446_1
2021-08-03,12188771,19419696.4208212,362004.168693221,345011.815105157,-8093474.61760677,12033237.7870128,1_446_1
2021-08-04,12234870,19419405.9579977,443379.10242132,318509.452805928,-8093474.61760677,12087819.8956182,1_446_1
2021-08-05,12357958,19419115.4951743,409974.301023571,422435.933980012,-8093474.61760677,12158051.1125711,1_446_1
2021-08-06,12373228,19418825.0323508,417779.054603878,407386.101594121,-8093474.61760677,12150515.570942,1_446_1
2021-08-07,12553466,19418534.5695273,466268.363623233,462772.351320214,-8093474.61760677,12254100.666864,1_446_1
2021-08-08,12473324,19418244.1067039,418057.040900824,428859.140617939,-8093474.61760677,12171685.6706159,1_446_1
2021-08-09,12324781,19417953.6438804,481285.414120792,209921.397146035,-8093474.61760677,12015685.8375405,1_446_1
2021-08-10,12237283,19417663.181057,334354.248502641,250420.64074207,-8093474.61760677,11908963.4526949,1_446_1
2021-08-11,12399224,19417372.7182335,413757.500990494,383314.08079915,-8093474.61760677,12120969.6824164,1_446_1
2021-08-12,12203097,19417082.25541,215293.750511301,424209.703291321,-8093474.61760677,11963111.0916059,1_446_1
2021-08-13,12087279,19416791.7925866,251147.398505166,426745.706903734,-8093474.61760677,12001210.2803887,1_446_1
2021-08-14,11641812,19416501.3297631,81666.3720545963,216755.847932551,-8093474.61760677,11621448.9321435,1_446_1
2021-08-15,11953736,19416210.8669397,418360.23671785,338789.136428553,-8093474.61760677,12079885.6224793,1_446_1
2021-08-16,11972575,19415920.4041162,427647.655087273,276588.199595653,-8093474.61760677,12026681.6411924,1_446_1
2021-08-17,12114627,19415629.9412927,420249.640127,351623.421900573,-8093474.61760677,12094028.3857136,1_446_1
2021-08-18,11849427,19415339.4784693,154716.983641824,326583.321723093,-8093474.61760677,11803165.1662274,1_446_1
2021-08-19,11779473,19415049.0156458,208613.762996267,339914.921990606,-8093474.61760677,11870103.0830259,1_446_1
2021-08-20,11573027,19414758.5528224,134339.112582272,281302.180428147,-8093474.61760677,11736925.228226,1_446_1
2021-08-21,11588361,19414468.0899989,192687.959926158,328856.23775312,-8093474.61760677,11842537.6700714,1_446_1
2021-08-22,11462557,19414177.6271755,48983.1041550944,345335.884518825,-8093474.61760677,11715021.9982426,1_446_1
2021-08-23,11507873,19413887.164352,269791.757088909,316056.27181504,-8093474.61760677,11906260.5756492,1_446_1
2021-08-24,11823719,19413596.7015285,460078.849564818,346750.92329379,-8093474.61760677,12126951.8567804,1_446_1
2021-08-25,11865639,19413306.2387051,246847.488764731,458502.845274252,-8093474.61760677,12025181.9551373,1_446_1
2021-08-26,11872060,19413015.7758816,375578.805577761,391306.473026103,-8093474.61760677,12086426.4368787,1_446_1
2021-08-27,11806744,19412725.3130582,230910.177480536,420751.043854897,-8093474.61760677,11970911.9167868,1_446_1
2021-08-28,11552259,19412434.8502347,204653.784045987,262229.972213644,-8093474.61760677,11785843.9888876,1_446_1
2021-08-29,11782692,19412144.3874112,451051.21113965,229516.555530549,-8093474.61760677,11999237.5364747,1_446_1
2021-08-30,11838691,19411853.9245878,255677.151917303,371974.389298829,-8093474.61760677,11946030.8481971,1_446_1
2021-08-31,11933553,19411563.4617643,481458.795987129,212460.183880765,-8093474.61760677,12012007.8240254,1_446_1
2021-09-01,12240009,19411272.9989409,409778.768629908,448789.346566695,-8093474.61760677,12176366.4965307,1_446_1
2021-09-02,12012561,19410982.5361174,360743.726802133,268187.362784392,-8093474.61760677,11946439.0080972,1_446_1
2021-09-03,12002944,19410692.0732939,124971.664007059,445249.366209573,-8093474.61760677,11887438.4859038,1_446_1
2021-09-04,11782302,19410401.6104705,124523.753191425,393646.102675996,-8093474.61760677,11835096.8487311,1_446_1
2021-09-05,11780232,19410111.147647,368456.031603245,281085.950561084,-8093474.61760677,11966178.5122046,1_446_1
2021-09-06,11667878,19409820.6848236,121875.054971441,340016.832382149,-8093474.61760677,11778237.9545704,1_446_1
2021-09-07,11721006,19409530.2220001,346765.198373293,292613.89867279,-8093474.61760677,11955434.7014394,1_446_1
2021-09-08,11621543,19409239.7591766,206139.749031902,281750.831538157,-8093474.61760677,11803655.7221399,1_446_1
2021-09-09,11716830,19408949.2963532,321291.998131914,333795.363963264,-8093474.61760677,11970562.0408416,1_446_1
2021-09-10,11767300,19408658.8335297,395439.432247728,265465.510702455,-8093474.61760677,11976089.1588731,1_446_1
2021-09-11,11858845,19408368.3707063,448159.151737879,222568.447749493,-8093474.61760677,11985621.3525869,1_446_1
2021-09-12,11981172,19408077.9078828,396397.83425533,305644.160094218,-8093474.61760677,12016645.2846256,1_446_1
2021-09-13,12163790,19407787.4450593,496997.604005764,268114.190182745,-8093474.61760677,12079424.6216411,1_446_1
2021-09-14,12245096,19407496.9822359,441590.449715965,295892.429853206,-8093474.61760677,12051505.2441983,1_446_1
2021-09-15,12419078,19407206.5194124,395218.915969589,459474.259762251,-8093474.61760677,12168425.0775375,1_446_1
2021-09-16,12275792,19406916.056589,429101.071616452,311621.334463008,-8093474.61760677,12054163.8450617,1_446_1
2021-09-17,12493873,19406625.5937655,427775.435749909,460156.708936417,-8093474.61760677,12201083.1208451,1_446_1
2021-09-18,12267614,19406335.130942,479221.033232304,182217.097709858,-8093474.61760677,11974298.6442774,1_446_1
2021-09-19,12226744,19406044.6681186,191052.01741406,377270.305884718,-8093474.61760677,11880892.3738106,1_446_1
2021-09-20,12264729,19405754.2052951,438867.797329867,309311.161482324,-8093474.61760677,12060458.5465005,1_446_1
2021-09-21,12243118,19405463.7424717,372884.801921811,348469.607589878,-8093474.61760677,12033343.5343766,1_446_1
2021-09-22,12227540,19405173.2796482,451051.240125729,261971.28385977,-8093474.61760677,12024721.1860269,1_446_1
2021-09-23,12097578,19404882.8168248,239221.537854817,334484.059106597,-8093474.61760677,11885113.7961794,1_446_1
2021-09-24,12088772,19404592.3540013,431179.588817006,245674.835013452,-8093474.61760677,11987972.160225,1_446_1
2021-09-25,12002486,19404301.8911778,320241.217390429,263362.478128378,-8093474.61760677,11894430.9690899,1_446_1
2021-09-26,12120438,19404011.4283544,358559.341337295,375404.413715272,-8093474.61760677,12044500.5658002,1_446_1
2021-09-27,12110865,19403720.9655309,337352.014394182,409285.402622164,-8093474.61760677,12056883.7649405,1_446_1
2021-09-28,11922908,19403430.5027074,251960.938500133,349559.881381314,-8093474.61760677,11911476.7049821,1_446_1
2021-09-29,11905718,19403140.039884,406270.727269783,250561.62137819,-8093474.61760677,11966497.7709252,1_446_1
2021-09-30,12199128,19402849.5770605,473431.626427618,339358.313029662,-8093474.61760677,12122164.898911,1_446_1
2021-10-01,12057800,19402559.1142371,165138.004142779,447448.658619599,-8093474.61760677,11921671.1593927,1_446_1
2021-10-02,11762648,19402268.6514136,216199.02901473,273454.782553963,-8093474.61760677,11798447.8453755,1_446_1
2021-10-03,11560108,19401978.1885902,58548.7945088302,261302.576629071,-8093474.61760677,11628354.9421213,1_446_1
2021-10-04,11664887,19401687.7257667,384880.10800069,205644.26196343,-8093474.61760677,11898737.478124,1_446_1
2021-10-05,11532158,19401397.2629432,247935.837875191,174224.076045501,-8093474.61760677,11730082.5592572,1_446_1
2021-10-06,11796653,19401106.8001198,437721.986670924,221881.843772515,-8093474.61760677,11967236.0129564,1_446_1
2021-10-07,11946663,19400816.3372963,419603.704700798,283594.876800329,-8093474.61760677,12010540.3011907,1_446_1
2021-10-08,11804679,19400525.8744729,230694.08814576,286919.162446284,-8093474.61760677,11824664.5074581,1_446_1
2021-10-09,11742421,19400235.4116494,144933.240382252,346029.008292399,-8093474.61760677,11797723.0427173,1_446_1
2021-10-10,11576878,19399944.9488259,178163.968424138,275053.295307016,-8093474.61760677,11759687.5949503,1_446_1
2021-10-11,11907480,19399654.4860025,377918.044819587,457050.47359583,-8093474.61760677,12141148.3868111,1_446_1
2021-10-12,12147914,19399364.023179,469602.885600715,460338.377189644,-8093474.61760677,12235830.6683626,1_446_1
2021-10-13,12265154,19399073.5603556,491172.075670362,394540.773860391,-8093474.61760677,12191311.7922795,1_446_1
2021-10-14,12051451,19398783.0975321,285406.972699501,333217.648088616,-8093474.61760677,11923933.1007134,1_446_1
2021-10-15,12128207,19398492.6347086,480059.255113249,224922.173058352,-8093474.61760677,12009999.4452735,1_446_1
2021-10-16,12131723,19398202.1718852,304116.919750553,349164.627994385,-8093474.61760677,11958009.1020233,1_446_1
2021-10-17,12024082,19397911.7090617,385573.453300661,243308.831834019,-8093474.61760677,11933319.3765896,1_446_1
2021-10-18,12081401,19397621.2462383,399765.636554093,273439.039814468,-8093474.61760677,11977351.305,1_446_1
2021-10-19,11916549,19397330.7834148,313252.676038986,201209.878550866,-8093474.61760677,11818318.7203979,1_446_1
2021-10-20,11943079,19397040.3205913,208852.600801304,340711.336753776,-8093474.61760677,11853129.6405396,1_446_1
2021-10-21,12075059,19396749.8577679,418550.235114267,335514.773673991,-8093474.61760677,12057340.2489494,1_446_1
2021-10-22,12091856,19396459.3949444,273921.976502798,457275.47021099,-8093474.61760677,12034182.2240514,1_446_1
2021-10-23,11751629,19396168.932121,327385.854341319,190473.301705558,-8093474.61760677,11820553.4705611,1_446_1
2021-10-24,12052806,19395878.4692975,375114.331918578,417462.682181585,-8093474.61760677,12094980.8657909,1_446_1
2021-10-25,12314440,19395588.006474,493784.701973379,433622.477562809,-8093474.61760677,12229520.5684035,1_446_1
2021-10-26,12062908,19395297.5436506,173749.82985316,453900.651670271,-8093474.61760677,11929473.4075672,1_446_1
2021-10-27,11875542,19395007.0808271,167058.125882117,398634.360109372,-8093474.61760677,11867224.9492118,1_446_1
2021-10-28,11915534,19394716.6180037,376337.387385622,349553.209694542,-8093474.61760677,12027132.5974771,1_446_1
2021-10-29,11930765,19394426.1551802,225405.844417317,463057.389729294,-8093474.61760677,11989414.77172,1_446_1
2021-10-30,11614268,19394135.6923567,102058.462557424,319302.931402321,-8093474.61760677,11722022.4687097,1_446_1
2021-10-31,11452533,19393845.2295333,226931.901017814,180647.847468693,-8093474.61760677,11707950.360413,1_446_1
2021-11-01,11792915,19393554.7667098,402316.382476015,339399.004150901,-8093474.61760677,12041795.53573,1_446_1
2021-11-02,11751170,19393264.3038864,355597.25120174,271316.737494568,-8093474.61760677,11926703.6749759,1_446_1
2021-11-03,11947059,19392973.8410629,312959.268596129,450798.749286144,-8093474.61760677,12063257.2413384,1_446_1
2021-11-04,12051942,19392683.3782395,419274.052456296,430570.794555672,-8093474.61760677,12149053.6076446,1_446_1
2021-11-05,11991866,19392392.915416,412823.036450746,333694.72423779,-8093474.61760677,12045436.0584978,1_446_1
2021-11-06,11705546,19392102.4525925,170661.685719628,229086.939216659,-8093474.61760677,11698376.459922,1_446_1
2021-11-07,11786215,19391811.9897691,270823.459627622,307264.754269533,-8093474.61760677,11876425.5860595,1_446_1
2021-11-08,11951193,19391521.5269456,322397.861926509,442570.852957138,-8093474.61760677,12063015.6242225,1_446_1
2021-11-09,11858241,19391231.0641222,220854.590005137,435793.085217267,-8093474.61760677,11954404.1217378,1_446_1
2021-11-10,11915033,19390940.6012987,416688.255601904,331012.205161544,-8093474.61760677,12045166.4444554,1_446_1
2021-11-11,11808494,19390650.1384752,367752.982031977,217477.020291375,-8093474.61760677,11882405.5231918,1_446_1
2021-11-12,11682495,19390359.6756518,168071.330729867,256228.92390268,-8093474.61760677,11721185.3126776,1_446_1
2021-11-13,11792330,19390069.2128283,165658.642971826,435821.503837817,-8093474.61760677,11898074.7420312,1_446_1
2021-11-14,11723586,19389778.7500049,231698.448670287,400939.998663352,-8093474.61760677,11928942.5797317,1_446_1
2021-11-15,11592801,19389488.2871814,62024.2498313743,419997.738849951,-8093474.61760677,11778035.6582559,1_446_1
2021-11-16,11664528,19389197.8243579,385505.597472998,325779.875101712,-8093474.61760677,12007008.6793259,1_446_1
2021-11-17,11730839,19388907.3615345,198850.353126723,448297.026568495,-8093474.61760677,11942580.1236229,1_446_1
2021-11-18,11679154,19388616.898711,443708.376223456,197529.038622915,-8093474.61760677,11936379.6959506,1_446_1
2021-11-19,11983931,19388326.4358876,449557.861731304,325256.882045429,-8093474.61760677,12069666.5620575,1_446_1
2021-11-20,12068173,19388035.9730641,397420.980629037,367151.825816811,-8093474.61760677,12059134.1619032,1_446_1
2021-11-21,12181732,19387745.5102406,474032.891108714,325499.539670008,-8093474.61760677,12093803.3234126,1_446_1
2021-11-22,12014472,19387455.0474172,243468.212552423,347654.929795588,-8093474.61760677,11885103.5721584,1_446_1
2021-11-23,11723156,19387164.5845937,70668.5680676928,265284.735924906,-8093474.61760677,11629643.2709795,1_446_1
2021-11-24,11662252,19386874.1217703,295336.983183172,187404.132678774,-8093474.61760677,11776140.6200254,1_446_1
2021-11-25,12149634,19386583.6589468,484102.967873064,378677.222277061,-8093474.61760677,12155889.2314902,1_446_1
2021-11-26,12030693,19386293.1961233,282213.2373907,387126.846055245,-8093474.61760677,11962158.6619625,1_446_1
2021-11-27,11656155,19386002.7332999,158795.313396818,207804.645746571,-8093474.61760677,11659128.0748365,1_446_1
2021-11-28,11817687,19385712.2704764,323550.183766484,299465.236102331,-8093474.61760677,11915253.0727385,1_446_1
2021-11-29,11905789,19385421.807653,384032.668546178,327339.914527223,-8093474.61760677,12003319.7731196,1_446_1
2021-11-30,11852899,19385131.3448295,366808.207564315,269379.48619899,-8093474.61760677,11927844.420986,1_446_1
2021-12-01,12060952,19384840.8820061,467252.410727333,288691.228053937,-8093474.61760677,12047309.9031805,1_446_1
2021-12-02,12128393,19384550.4191826,469303.836652452,254499.307544751,-8093474.61760677,12014878.945773,1_446_1
2021-12-03,12364068,19384259.9563591,435140.337139691,417402.355707796,-8093474.61760677,12143328.0315998,1_446_1
2021-12-04,12315688,19383969.4935357,422551.357322617,348112.325012571,-8093474.61760677,12061158.5582641,1_446_1
2021-12-05,11890419,19383679.0307122,169416.801652052,196771.856114425,-8093474.61760677,11656393.0708719,1_446_1
2021-12-06,11804249,19383388.5678887,277268.67510172,189115.97997569,-8093474.61760677,11756298.6053594,1_446_1
2021-12-07,12085555,19383098.1050653,336810.751152592,424368.967426946,-8093474.61760677,12050803.2060381,1_446_1
2021-12-08,11711982,19382807.6422418,209384.091568156,211899.746442971,-8093474.61760677,11710616.8626462,1_446_1
2021-12-09,11791885,19382517.1794184,348202.196408902,233056.074025303,-8093474.61760677,11870300.8322458,1_446_1
2021-12-10,12209134,19382226.7165949,453788.486021088,451108.419788675,-8093474.61760677,12193649.0047979,1_446_1
2021-12-11,12135481,19381936.2537715,422304.599457133,351937.941315361,-8093474.61760677,12062704.1769372,1_446_1
2021-12-12,11906198,19381645.790948,239143.275437501,304086.514634853,-8093474.61760677,11831400.9634136,1_446_1
2021-12-13,11996044,19381355.3281245,434701.786012129,260488.313227731,-8093474.61760677,11983070.8097576,1_446_1
2021-12-14,12139159,19381064.8653011,316969.827647034,461675.2828684,-8093474.61760677,12066235.3582097,1_446_1
2021-12-15,11950284,19380774.4024776,283775.375711617,371807.335187897,-8093474.61760677,11942882.4957704,1_446_1
2021-12-16,11918892,19380483.9396542,307280.634946358,347633.786574399,-8093474.61760677,11941923.7435681,1_446_1
2021-12-17,11791217,19380193.4768307,288287.65530566,270635.017177405,-8093474.61760677,11845641.531707,1_446_1
2021-12-18,11665442,19379903.0140072,285478.315259386,192987.858320232,-8093474.61760677,11764894.5699801,1_446_1
2021-12-19,12163508,19379612.5511838,441654.255978523,456944.056164383,-8093474.61760677,12184736.2457199,1_446_1
2021-12-20,12076405,19379322.0883603,461505.396814642,273560.945372729,-8093474.61760677,12020913.8129409,1_446_1
2021-12-21,11959578,19379031.6255369,301520.456416153,286960.298405163,-8093474.61760677,11874037.7627514,1_446_1
2021-12-22,11710135,19378741.1627134,216497.110322196,190271.373657626,-8093474.61760677,11692035.0290864,1_446_1
2021-12-23,11840367,19378450.6998899,86536.9646023024,441033.139571811,-8093474.61760677,11812546.1864573,1_446_1
2021-12-24,11749583,19378160.2370665,392011.185354189,248667.884588436,-8093474.61760677,11925364.6894023,1_446_1
2021-12-25,11972966,19377869.774243,334316.280140604,438238.413502683,-8093474.61760677,12056949.8502795,1_446_1
2021-12-26,12117511,19377579.3114196,447577.247360127,413846.121109857,-8093474.61760677,12145528.0622828,1_446_1
2021-12-27,12023892,19377288.8485961,264729.31337196,441390.69403456,-8093474.61760677,11989934.2383959,1_446_1
2021-12-28,11828027,19376998.3857726,292126.136252073,297667.803962951,-8093474.61760677,11873317.7083809,1_446_1
2021-12-29,12088159,19376707.9229492,415492.836171004,409697.561046464,-8093474.61760677,12108423.7025599,1_446_1
2021-12-30,12099857,19376417.4601257,387302.692684309,411930.355023564,-8093474.61760677,12082175.8902268,1_446_1
2021-12-31,12112077,19376126.9973023,476942.532768158,272420.314442557,-8093474.61760677,12032015.2269062,1_446_1
2021-01-11,12044622,18853872.0598647,320584.368067677,86602.6154081705,-7265017.49299698,11996041.5503435,3_289_4
2021-01-12,12112910,18853590.9179819,148212.923196405,254348.877034159,-7265017.49299698,11991135.2252155,3_289_4
2021-01-13,11969532,18853309.7760992,73752.4800246359,296575.990222306,-7265017.49299698,11958620.7533492,3_289_4
2021-01-14,11796209,18853028.6342165,131822.164060012,201944.502902696,-7265017.49299698,11921777.8081822,3_289_4
2021-01-15,11833576,18852747.4923338,98507.6589439521,335669.489724645,-7265017.49299698,12021907.1480054,3_289_4
2021-01-16,12113777,18852466.3504511,383481.901823201,365952.462154288,-7265017.49299698,12336883.2214316,3_289_4
2021-01-17,11904830,18852185.2085683,206322.445857132,244992.780071395,-7265017.49299698,12038482.9414999,3_289_4
2021-01-18,11799871,18851904.0666856,86891.3478852223,276904.161434295,-7265017.49299698,11950682.0830082,3_289_4
2021-01-19,11587921,18851622.9248029,202911.610904197,92831.7245396655,-7265017.49299698,11882348.7672498,3_289_4
2021-01-20,11610872,18851341.7829202,54232.0770597216,197999.480492527,-7265017.49299698,11838555.8474755,3_289_4
2021-01-21,11541748,18851060.6410375,158658.613622866,119040.245010673,-7265017.49299698,11863742.006674,3_289_4
2021-01-22,11613096,18850779.4991547,156973.037458146,186410.252573617,-7265017.49299698,11929145.2961895,3_289_4
2021-01-23,11915932,18850498.357272,298807.499178008,320595.122028776,-7265017.49299698,12204883.4854818,3_289_4
2021-01-24,11824708,18850217.2153893,336725.083190885,116114.882596561,-7265017.49299698,12038039.6881798,3_289_4
2021-01-25,12310367,18849936.0735066,403058.078245458,363365.64436881,-7265017.49299698,12351342.3031239,3_289_4
2021-01-26,12421456,18849654.9316239,397056.578598745,342314.137491563,-7265017.49299698,12324008.1547172,3_289_4
2021-01-27,12325532,18849373.7897412,297816.381914318,303148.08399927,-7265017.49299698,12185320.7626578,3_289_4
2021-01-28,12309899,18849092.6478584,411849.197396399,141059.316367406,-7265017.49299698,12136983.6686253,3_289_4
2021-01-29,12467420,18848811.5059757,348209.378272634,263387.566921193,-7265017.49299698,12195390.9581726,3_289_4
2021-01-30,12218519,18848530.364093,227508.150406355,157846.071296998,-7265017.49299698,11968867.0927994,3_289_4
2021-01-31,11881975,18848249.2222103,36588.8951088761,99750.4081192744,-7265017.49299698,11719571.0324414,3_289_4
2021-02-01,11957736,18847968.0803276,12945.8564804819,338216.303360932,-7265017.49299698,11934112.747172,3_289_4
2021-02-02,12050643,18847686.9384448,261893.406855339,327598.755904361,-7265017.49299698,12172161.6082076,3_289_4
2021-02-03,11999255,18847405.7965621,191905.833385207,330957.546413605,-7265017.49299698,12105251.683364,3_289_4
2021-02-04,12240632,18847124.6546794,390185.02852439,358679.642176091,-7265017.49299698,12330971.8323829,3_289_4
2021-02-05,11906274,18846843.5127967,235409.219873157,135012.158308667,-7265017.49299698,11952247.3979815,3_289_4
2021-02-06,12106825,18846562.370914,414102.802777803,125202.237723907,-7265017.49299698,12120849.9184187,3_289_4
2021-02-07,12288063,18846281.2290312,252152.986668961,360247.610928056,-7265017.49299698,12193664.3336313,3_289_4
2021-02-08,11922797,18846000.0871485,255536.975861543,88751.6523261905,-7265017.49299698,11925271.2223393,3_289_4
2021-02-09,12153946,18845718.9452658,399090.101297894,122837.945252651,-7265017.49299698,12102629.4988194,3_289_4
2021-02-10,12262042,18845437.8033831,214815.995971253,325508.603031813,-7265017.49299698,12120744.9093892,3_289_4
2021-02-11,12250411,18845156.6615004,307439.195161096,252621.429190571,-7265017.49299698,12140199.7928551,3_289_4
2021-02-12,11910803,18844875.5196176,104779.035127183,122794.63606031,-7265017.49299698,11807431.6978082,3_289_4
2021-02-13,12266959,18844594.3777349,376255.822482333,268463.947324361,-7265017.49299698,12224296.6545446,3_289_4
2021-02-14,12359180,18844313.2358522,371167.840105264,274491.309991314,-7265017.49299698,12224954.8929518,3_289_4
2021-02-15,11916816,18844032.0939695,67997.0827791836,141542.820600194,-7265017.49299698,11788554.5043519,3_289_4
2021-02-16,11719503,18843750.9520868,101482.633212071,84796.5602849673,-7265017.49299698,11765012.6525868,3_289_4
2021-02-17,11815434,18843469.8102041,51550.8152000115,295449.268445847,-7265017.49299698,11925452.4008529,3_289_4
2021-02-18,12070369,18843188.6683213,367390.31069716,304732.729905016,-7265017.49299698,12250294.2159265,3_289_4
2021-02-19,12011310,18842907.5264386,355031.38964652,155749.255920893,-7265017.49299698,12088670.679009,3_289_4
2021-02-20,11997024,18842626.3845559,239192.031418599,198847.204809993,-7265017.49299698,12015648.1277875,3_289_4
2021-02-21,12037637,18842345.2426732,399236.658777479,83758.6077653403,-7265017.49299698,12060323.016219,3_289_4
2021-02-22,12406604,18842064.1007905,386256.801949291,306924.205946925,-7265017.49299698,12270227.6156897,3_289_4
2021-02-23,12225810,18841782.9589077,101993.603056282,356916.404174901,-7265017.49299698,12035675.4731419,3_289_4
2021-02-24,12021637,18841501.817025,119582.569592099,289223.662060989,-7265017.49299698,11985290.5556811,3_289_4
2021-02-25,11597088,18841220.6751423,44000.9411223513,93185.97685024,-7265017.49299698,11713390.1001179,3_289_4
2021-02-26,11913718,18840939.5332596,367990.392547691,127997.197059896,-7265017.49299698,12071909.6298702,3_289_4
2021-02-27,12166275,18840658.3913769,254769.382966956,367841.555163792,-7265017.49299698,12198251.8365106,3_289_4
