date,tv,fb,context_0_center,context_100_center,fb_contribution,tv_contribution_carry,tv_contribution,bookings_noiseless,bookings_noisy,bookings_noisy_context
2020-08-01,8803,3130,-2.7207953888466685,97.27920461115333,865875,984692.0,1380827.0,12246702.0,11609061.468939137,9432425.157861803
2020-08-02,5737,4466,-2.248288572713882,97.75171142728612,972849,1080120.0,1338285.0,12311134.0,11991121.665047571,10192490.806876466
2020-08-03,9673,3949,-0.38094835676575584,99.61905164323424,934525,1042924.0,1478209.0,12412734.0,12220155.05166521,11915396.366252605
2020-08-04,8227,4260,-0.6931046212372787,99.30689537876272,957971,1145320.0,1515535.0,12473506.0,11765416.22591873,11210932.528928908
2020-08-05,65,4488,0.14684689021576836,100.14684689021577,974409,1188840.0,1191765.0,12166174.0,12412973.470484583,12530450.982657198
2020-08-06,2545,6095,0.13919429449985507,100.13919429449986,1076267,947112.0,1061637.0,12137904.0,12335277.879834821,12446633.315434705
2020-08-07,3386,6662,0.15823538241136817,100.15823538241136,1107668,825943.0,978313.0,12085981.0,13128292.054152051,13254880.360081146
2020-08-08,11,6985,-0.4830053783033628,99.51699462169664,1124727,757436.0,757931.0,11882658.0,12572239.437074838,12185835.134432148
2020-08-09,1564,4099,0.4307358029730653,100.43073580297306,945989,570894.0,641274.0,11587263.0,12066699.604781095,12411288.247159548
2020-08-10,9395,6023,1.0444322803909487,101.04443228039095,1072136,486873.0,909648.0,11981784.0,12778229.228487475,13613775.052800234
2020-08-11,9443,4619,-1.3474601123524748,98.65253988764752,983591,712075.0,1137010.0,12120601.0,12026921.006913595,10948952.917031616
2020-08-12,40,2824,-0.6759601745914705,99.32403982540853,836986,875580.0,877380.0,11714366.0,12707896.635945715,12167128.496272538
2020-08-13,1830,2538,0.0482020364514143,100.04820203645141,807930,679728.0,762078.0,11570008.0,11000519.475124951,11039081.104286082
2020-08-14,6723,2985,-1.2839220137503742,98.71607798624963,852445,572272.0,874807.0,11727252.0,11918851.465762414,10891713.854762115
2020-08-15,7694,3672,0.012295726759008935,100.012295726759,912528,668044.0,1014274.0,11926802.0,12538457.17687904,12548293.758286249
2020-08-16,6623,3204,1.230471088863336,101.23047108886334,872562,811168.0,1109203.0,11981765.0,12550953.92549118,13535330.79658185
2020-08-17,2071,4467,-0.3301302488501858,99.66986975114982,972920,877525.0,970720.0,11943640.0,12455162.172221333,12191057.973141184
2020-08-18,2933,6850,-0.5402708859966382,99.45972911400337,1117666,763487.0,895472.0,12013138.0,12141483.766806552,11709267.05800924
2020-08-19,7646,3004,0.0098296442532838,100.00982964425329,854230,716335.0,1060405.0,11914635.0,12813742.844037732,12821606.55944036
2020-08-20,7198,6082,-0.6547078004410858,99.34529219955891,1075524,842279.0,1166189.0,12241713.0,11432299.569306571,10908533.328953702
2020-08-21,6672,4988,0.14055011262945374,100.14055011262946,1008510,896635.0,1196875.0,12205385.0,11477629.544979915,11590069.635083478
2020-08-22,8397,7116,0.5343244964625434,100.53432449646255,1131488,920998.0,1298863.0,12430351.0,13314018.287502589,13741477.884672623
2020-08-23,1924,4921,1.7788404568265934,101.7788404568266,1004084,1038936.0,1125516.0,12129600.0,12087147.708044238,13510220.073505513
2020-08-24,1156,7325,-0.8611158840335527,99.13888411596645,1142097,893339.0,945359.0,12087456.0,11771126.285396436,11082233.578169594
2020-08-25,6012,5173,0.5609705859906302,100.56097058599063,1020520,730300.0,1000840.0,12021360.0,12608666.856828757,13057443.32562126
2020-08-26,6192,5846,1.1929417887512292,101.19294178875123,1061829,770931.0,1049571.0,12111400.0,12355420.566390052,13309773.997391036
2020-08-27,8040,3650,-2.309106922541217,97.69089307745878,910732,814056.0,1175856.0,12086588.0,11804610.74314202,9957325.205109047
2020-08-28,2674,6513,-0.4337829012766565,99.56621709872334,1099604,932679.0,1053009.0,12152613.0,14046611.507261917,13699585.186240591
2020-08-29,9092,5443,-0.04599529678124584,99.95400470321876,1037520,831070.0,1240210.0,12277730.0,12506463.479162252,12469667.241737256
2020-08-30,4306,7004,-0.43532919344126997,99.56467080655872,1125713,962612.0,1156382.0,12282095.0,12259793.140941832,11911529.786188817
2020-08-31,2466,7469,1.1685931102011975,101.1685931102012,1149284,897282.0,1008252.0,12157536.0,12843243.136140121,13778117.62430108
2020-09-01,1495,4324,1.0660787099092452,101.06607870990925,962646,780811.0,848086.0,11810732.0,11729748.217382872,12582611.185310269
2020-09-02,5627,7100,-0.313495597070718,99.68650440292929,1130667,646011.0,899226.0,12029893.0,13649645.52471438,13398849.047057806
2020-09-03,7952,3271,1.4402442512258136,101.44024425122582,878524,711943.0,1069783.0,11948307.0,11547840.339796707,12700035.740777358
2020-09-04,1795,4009,0.23190371584317213,100.23190371584317,939146,851358.0,932133.0,11871279.0,11591968.3717612,11777491.344435737
2020-09-05,5133,6442,1.136458600909894,101.13645860090989,1095715,722467.0,953452.0,12049167.0,11115158.493250739,12024325.373978654
2020-09-06,1511,6840,0.9543228795476082,100.9543228795476,1117139,738827.0,806822.0,11923961.0,12340535.148592219,13103993.452230304
2020-09-07,302,2808,0.7240664470989593,100.72406644709896,835416,614379.0,627969.0,11463385.0,11419548.297045048,11998801.454724215
2020-09-08,6412,3041,1.4152769307557387,101.41527693075574,857685,492039.0,780579.0,11638264.0,11445817.134234665,12578038.678839255
2020-09-09,8674,5625,-0.27536140910711737,99.72463859089288,1048649,589318.0,979648.0,12028297.0,12436872.16444458,12216583.037158886
2020-09-10,3416,4716,0.11487543727153289,100.11487543727154,990272,767074.0,920794.0,11911066.0,12025926.547732346,12117826.897549571
2020-09-11,1132,6929,-0.10372917322745712,99.89627082677254,1121809,727103.0,778043.0,11899852.0,11865720.475640887,11782737.137058921
2020-09-12,727,6391,-0.8739437301976865,99.12605626980232,1092904,616655.0,649370.0,11742274.0,10727425.286878193,10028270.302720044
2020-09-13,3278,5177,-0.08238534771522175,99.91761465228478,1020776,497745.0,645255.0,11666031.0,12098066.347935347,12032158.069763169
2020-09-14,7293,4345,0.07572498791721104,100.07572498791721,964169,485466.0,813651.0,11777820.0,12593869.911178663,12654449.901512433
2020-09-15,5152,2577,1.6692636801640905,101.6692636801641,812023,643982.0,875822.0,11687845.0,10636877.064466974,11972288.008598246
2020-09-16,6427,4149,0.006260819372094037,100.00626081937209,949745,680816.0,970031.0,11919776.0,12425441.042919924,12430449.6984176
2020-09-17,526,6087,0.6810974869289568,100.68109748692896,1075810,770184.0,793854.0,11869664.0,11183590.742951,11728468.732494166
2020-09-18,4878,5208,1.4588547071613016,101.45885470716131,1022758,633916.0,853426.0,11876184.0,11380629.782152196,12547713.547881238
2020-09-19,4144,3125,0.20401401433369226,100.2040140143337,865420,657956.0,844436.0,11709856.0,11531044.476805758,11694255.68827271
2020-09-20,4016,6574,0.41159703808559284,100.41159703808559,1102921,642019.0,822739.0,11925660.0,10580896.496731382,10910174.127199857
2020-09-21,3975,4568,1.4106719229801201,101.41067192298011,980038,644987.0,823862.0,11803900.0,11634221.388335753,12762758.92671985
2020-09-22,7655,2692,1.0853586241125595,101.08535862411256,823845,654714.0,999189.0,11823034.0,11887995.725938782,12756282.62522883
2020-09-23,8879,7428,-0.5143444749383903,99.48565552506162,1147247,796541.0,1196096.0,12343343.0,12324259.0078623,11912783.427911587
2020-09-24,3817,7362,-0.04056702470030709,99.95943297529969,1143953,944206.0,1115971.0,12259924.0,12250204.433930635,12217750.81417039
2020-09-25,6259,4774,0.8651073439607748,100.86510734396077,994222,864586.0,1146241.0,12140463.0,11454414.016850967,12146499.892019587
2020-09-26,7741,6863,1.5451375100098872,101.54513751000988,1118350,897078.0,1245423.0,12363773.0,12769767.839865815,14005877.847873725
2020-09-27,4148,4617,0.7505943616249346,100.75059436162493,983452,971495.0,1158155.0,12141607.0,11115010.858617276,11715486.347917223
2020-09-28,6052,3174,0.2601788848520816,100.26017888485208,869865,924491.0,1196831.0,12066696.0,12853861.530672062,13062004.638553727
2020-09-29,1488,4976,1.3629024031147137,101.36290240311472,1007720,938609.0,1005569.0,12013289.0,11597121.703631805,12687443.626123575
2020-09-30,5920,6166,-1.6859165305061228,98.31408346949388,1080309,788436.0,1054836.0,12135145.0,12710449.259629222,11361716.035224324
2020-10-01,8050,5252,-0.3200939450021215,99.67990605499787,1025557,828345.0,1190595.0,12216152.0,13180704.648833288,12924629.492831592
2020-10-02,4777,2994,0.18979176469820294,100.1897917646982,853291,937111.0,1152076.0,12005367.0,12014306.032348376,12166139.444106938
2020-10-03,6669,5189,0.16971108581198407,100.16971108581198,1021545,892071.0,1192176.0,12213721.0,12654062.587632146,12789831.456281733
2020-10-04,5968,2984,0.8616207087209653,100.86162070872096,852350,919419.0,1187979.0,12040329.0,11547015.61819188,12236312.185168652
2020-10-05,2998,2827,0.14404205608648,100.14404205608648,837279,935629.0,1070539.0,11907818.0,12011499.13229001,12126732.777159194
2020-10-06,7717,2939,0.15736076956331568,100.15736076956331,848089,832237.0,1179502.0,12027591.0,12408892.097539991,12534780.713190643
2020-10-07,284,5938,0.3360975686149418,100.33609756861495,1067213,913679.0,926459.0,11993672.0,11516611.823042091,11785489.877934044
2020-10-08,6524,5017,1.2942756069853598,101.29427560698537,1010413,725133.0,1018713.0,12029126.0,11708541.265454408,12743961.751042696
2020-10-09,5320,3309,1.192694212713523,101.19269421271352,881868,791577.0,1030977.0,11912845.0,12841850.36212536,13796005.732296178
2020-10-10,6053,3353,0.6243578293792824,100.62435782937928,885706,819030.0,1091415.0,11977121.0,12657351.220956545,13156837.484459972
2020-10-11,620,3496,-0.1917684443759969,99.808231555624,897941,850248.0,878148.0,11776089.0,11478757.107623847,11325342.35212305
2020-10-12,6228,2907,-1.5830574664224313,98.41694253357757,845030,671401.0,951661.0,11796691.0,11772365.428652678,10505919.455514733
2020-10-13,4273,2996,-0.6377132714620057,99.362286728538,853479,742864.0,935149.0,11788628.0,11204426.544268519,10694255.927098915
2020-10-14,9814,4865,0.7116183107287075,100.71161831072871,1000351,722340.0,1163970.0,12164321.0,12576942.376236528,13146237.024819493
2020-10-15,7596,4125,0.27879921991227896,100.27879921991227,947946,908107.0,1249927.0,12197873.0,12819110.562148165,13042149.938077988
2020-10-16,1796,3152,-0.8158500147561202,99.18414998524388,867875,988353.0,1069173.0,11937048.0,11338580.954417765,10685900.94261287
2020-10-17,9924,6145,-0.8230529558559568,99.17694704414404,1079117,825509.0,1272089.0,12351206.0,12571214.388649127,11912772.02396436
2020-10-18,5511,6473,1.6350191378318464,101.63501913783185,1097417,1016573.0,1264568.0,12361985.0,12255327.35636417,13563342.666629648
2020-10-19,262,5785,0.579957632463345,100.57995763246335,1058226,986436.0,998226.0,12056452.0,12529268.399862846,12993234.505833521
2020-10-20,2516,6147,-0.7535196460219156,99.24648035397809,1079230,778017.0,891237.0,11970467.0,11984508.104348946,11381692.387531415
2020-10-21,3003,6978,-2.571397015130322,97.42860298486968,1124363,689592.0,824727.0,11949090.0,11402503.209608942,9345385.597504685
2020-10-22,4135,3502,0.7953512328096642,100.79535123280967,898447,657385.0,843460.0,11741907.0,11490380.41958112,12126661.405828852
2020-10-23,2415,7082,0.6375264628947491,100.63752646289475,1129742,650694.0,759369.0,11889111.0,12974651.380702905,13484672.551018704
2020-10-24,1857,6085,0.6268494080082375,100.62684940800824,1075696,590978.0,674543.0,11750239.0,12207123.732657716,12708603.259064306
2020-10-25,6898,6866,-2.360677098705961,97.63932290129404,1118508,501698.0,812108.0,11930616.0,12096655.213200456,10208113.534235686
2020-10-26,6669,7435,0.15310710112285789,100.15310710112286,1147595,620325.0,920430.0,12068025.0,12746532.755780824,12869018.43667911
2020-10-27,7221,4875,-1.1958726477624082,98.80412735223759,1001020,729401.0,1054346.0,12055366.0,11829633.77889647,10872935.660686543
2020-10-28,8079,4590,-0.688399063983429,99.31160093601657,981574,805116.0,1168671.0,12150245.0,11210271.148377743,10659551.897191
2020-10-29,6778,4587,1.3092305495846706,101.30923054958467,981365,913634.0,1218644.0,12200009.0,12130483.740649132,13177868.18031687
2020-10-30,2388,4225,-0.568805786649954,99.43119421335004,955393,973903.0,1081363.0,12036756.0,12023496.466833819,11568451.837513855
2020-10-31,5825,3833,0.5806220008843405,100.58062200088435,925449,855365.0,1117490.0,12042939.0,12165645.613863459,12630143.214570932
2020-11-01,684,6618,-0.5727964128560152,99.42720358714398,1105300,882384.0,913164.0,12018464.0,11416518.177642263,10958281.047357451
2020-11-02,5583,3204,-0.3520431405607076,99.64795685943929,872562,714547.0,965782.0,11838344.0,9985495.952556694,9703861.440108128
2020-11-03,3215,2584,-0.6668844091373156,99.33311559086269,812753,763291.0,907966.0,11720719.0,13473114.514097428,12939606.986787576
2020-11-04,6548,5050,1.1079264619460047,101.10792646194601,1012569,719194.0,1013854.0,12026423.0,11904219.239759723,12790560.409316527
2020-11-05,9245,3891,0.8848411166588332,100.88484111665883,930011,784419.0,1200444.0,12130455.0,12552781.699359346,13260654.592686413
2020-11-06,1241,4364,-1.4822762039427262,98.51772379605727,965543,934577.0,990422.0,11955965.0,10930070.299462706,9744249.336308524
2020-11-07,4194,4878,0.07941024852337689,100.07941024852337,1001220,764425.0,953155.0,11954375.0,10954047.363560375,11017575.562379077
2020-11-08,8220,6774,-0.036603950593257946,99.96339604940674,1113648,731295.0,1101195.0,12214843.0,11222006.734307962,11192723.573833356
2020-11-09,7250,5113,-0.7108992994699497,99.28910070053006,1016658,854756.0,1181006.0,12197664.0,12430024.122103829,11861304.68252787
2020-11-10,4595,6886,-0.10314493396291985,99.89685506603708,1119558,935574.0,1142349.0,12261907.0,12391854.643731264,12309338.696560929
2020-11-11,6460,4303,0.09384862359242145,100.09384862359242,961117,891363.0,1182063.0,12143180.0,10627897.201747237,10702976.100621173
2020-11-12,4699,2969,-2.2635719721035943,97.73642802789641,850935,943006.0,1154461.0,12005396.0,12398312.567014635,10587454.98933176
2020-11-13,8597,2665,0.8280815051915562,100.82808150519156,821101,901988.0,1288853.0,12109954.0,11802083.560916716,12464548.765069962
2020-11-14,7720,5898,-1.9077832032859623,98.09221679671404,1064879,1018655.0,1366055.0,12430934.0,11810237.013211595,10284010.450582825
2020-11-15,4257,6878,-0.7709713494516378,99.22902865054836,1119138,1067533.0,1259098.0,12378236.0,12306340.477367513,11689563.397806203
2020-11-16,286,3629,1.4307701093477192,101.43077010934772,909010,971542.0,984412.0,11893422.0,12205843.92836159,13350460.015839765
2020-11-17,3264,7198,-0.8246383181693254,99.17536168183068,1135676,782733.0,929613.0,12065289.0,11750294.629770596,11090583.975235134
2020-11-18,5497,7334,0.8486708510881852,100.84867085108819,1142549,727478.0,974843.0,12117392.0,12336576.191887515,13015512.872758063
2020-11-19,9282,3255,0.48674317151705254,100.48674317151705,877108,748100.0,1165790.0,12042898.0,11738436.810495045,12127831.347708687
2020-11-20,652,3488,2.4371449574940285,102.43714495749403,897266,904608.0,933948.0,11831214.0,11907808.269298166,13857524.235293388
2020-11-21,1590,3260,3.035071671228226,103.03507167122822,877551,729396.0,800946.0,11678497.0,12749436.581514709,15177493.91849729
2020-11-22,2248,4011,-0.051437053573031494,99.94856294642697,939300,615786.0,716946.0,11656246.0,10982061.40758448,10940911.764726054
2020-11-23,3175,3786,2.0273584089391785,102.02735840893918,921717,555393.0,698268.0,11619985.0,11596150.96598581,13218037.693137154
2020-11-24,8433,6160,-0.7674679584590989,99.2325320415409,1079968,525383.0,904868.0,11984836.0,11612604.439982867,10998630.073215587
2020-11-25,6143,4891,-0.1152552952723446,99.88474470472765,1002088,694053.0,970488.0,11972576.0,11574316.880678333,11482112.644460458
2020-11-26,831,6991,0.4076229209110645,100.40762292091107,1125038,759935.0,797330.0,11922368.0,11397293.268817194,11723391.605546046
2020-11-27,202,6662,0.06662485285441021,100.0666248528544,1107668,636759.0,645849.0,11753517.0,12409059.914304946,12462359.796588473
2020-11-28,5976,5048,-1.163149401496672,98.83685059850333,1012439,504062.0,772982.0,11785421.0,11067757.377563763,10137237.856366426
2020-11-29,4686,6290,-0.5862621221015842,99.41373787789841,1087289,597137.0,808007.0,11895296.0,12858748.868804397,12389739.17112313
2020-11-30,4999,6619,-0.9762868071595732,99.02371319284043,1105354,610526.0,835481.0,11940835.0,12093360.176023658,11312330.730295999
2020-12-01,3783,2830,-0.6408434514462967,99.3591565485537,837573,665865.0,836100.0,11673673.0,11530607.053371634,11017932.292214597
2020-12-02,9123,6296,-1.5236961387995378,98.47630386120046,1087624,662734.0,1073269.0,12160893.0,10913509.87036178,9694552.95932215
2020-12-03,3370,5046,1.3017895498174,101.3017895498174,1012308,849925.0,1001575.0,12013883.0,11917756.252569651,12959187.892423572
2020-12-04,2103,4926,1.4754237347085806,101.47542373470858,1004415,788987.0,883622.0,11888037.0,12217415.691717759,13397754.679484623
2020-12-05,3482,5049,0.4866532189052656,100.48665321890526,1012504,674300.0,830990.0,11843494.0,12112855.066621698,12502177.64174591
2020-12-06,3098,4709,1.419677433299121,101.41967743329911,989793,641047.0,780457.0,11770250.0,12122207.415205114,13257949.361844411
2020-12-07,3237,4817,-0.7139763341501913,99.28602366584981,997128,621153.0,766818.0,11763946.0,11671230.010073982,11100048.942753829
2020-12-08,5182,3455,0.5414134404874031,100.5414134404874,894469,612674.0,845864.0,11740333.0,11286589.6829183,11719720.435308224
2020-12-09,1666,6795,0.8680966157959299,100.86809661579593,1114761,653591.0,728561.0,11843322.0,11996520.250370419,12690997.543007163
2020-12-10,9585,5343,1.2042245428845915,101.20422454288459,1031294,564735.0,996060.0,12027354.0,11922636.15549263,12886015.789800303
2020-12-11,5227,3934,-0.9779628477929246,99.02203715220708,933362,777525.0,1012740.0,11946102.0,11115851.140476355,10333480.862242015
2020-12-12,4971,3737,1.1175529834646203,101.11755298346462,917791,795569.0,1019264.0,11937055.0,11465274.989647292,12359317.376418987
2020-12-13,8585,5225,1.6533581956205887,101.65335819562058,1023842,780146.0,1166471.0,12190313.0,12211501.2485399,13534187.805036372
2020-12-14,9851,2822,1.3775651511114941,101.3775651511115,836790,920150.0,1363445.0,12200235.0,11492162.724562421,12594214.845451616
2020-12-15,969,6996,0.24258535552565935,100.24258535552566,1125298,1082627.0,1126232.0,12251530.0,12953724.428971084,13147792.713391611
2020-12-16,4336,3503,-0.3610551028953099,99.6389448971047,898531,887526.0,1082646.0,11981177.0,12203762.362783832,11914918.280467585
2020-12-17,6655,7476,1.3984331946906512,101.39843319469065,1149630,854142.0,1153617.0,12303247.0,11976562.912920417,13095309.468672939
2020-12-18,5446,6624,-2.2337149100433225,97.76628508995668,1105624,910381.0,1155451.0,12261075.0,12568894.380178895,10781922.452144237
2020-12-19,167,7063,1.3824935858316247,101.38249358583163,1128763,904330.0,911845.0,12040608.0,11219985.03648162,12325979.905146921
2020-12-20,5337,3978,0.7224563669372616,100.72245636693727,936765,723036.0,963201.0,11899966.0,11197039.952682197,11775005.046232006
2020-12-21,921,7011,-1.0124149785324625,98.98758502146754,1126076,733510.0,774955.0,11901031.0,11448943.796917854,10639011.814091884
2020-12-22,7784,7034,0.44599375042270667,100.4459937504227,1127266,599759.0,950039.0,12077305.0,12321178.91146389,12677973.911802055
2020-12-23,3370,5333,-3.060544043152029,96.93945595684797,1030667,740816.0,892466.0,11923133.0,11410213.248914437,8961778.014392814
2020-12-24,2255,5374,-0.6019341469986941,99.3980658530013,1033233,680788.0,782263.0,11815496.0,11481813.459294865,11000266.14169591
2020-12-25,500,2956,-0.1927522189730073,99.80724778102699,849704,587732.0,610232.0,11459936.0,11680824.84286491,11526623.067686504
2020-12-26,5913,3271,2.5105757070908754,102.51057570709088,878524,484440.0,750525.0,11629049.0,11439839.685380612,13448300.25105331
2020-12-27,5033,6582,0.49840593753828366,100.49840593753828,1103354,583659.0,810144.0,11913498.0,10880948.218492849,11279672.968523476
2020-12-28,9892,6617,1.0761066027371937,101.0761066027372,1105246,622391.0,1067531.0,12172777.0,12532031.637436524,13392916.919626279
2020-12-29,1166,7198,-2.1250823115934505,97.87491768840655,1135676,832973.0,885443.0,12021119.0,12502689.471338248,10802623.622063488
2020-12-30,4537,7158,-0.2662151421999054,99.73378485780009,1133637,707709.0,911874.0,12045511.0,12444094.138461385,12231122.024701461
2020-12-31,9344,6488,0.8012184057979408,100.80121840579794,1098238,708869.0,1129349.0,12227587.0,11643377.301443173,12284352.026081525
2021-01-01,2078,3016,0.8626261438594826,100.86262614385949,855354,899919.0,993429.0,11848783.0,12153538.56553026,12843639.480617845
2021-01-02,9107,4615,1.3915172846383694,101.39151728463837,983313,764655.0,1174470.0,12157783.0,11565201.82107097,12678415.648781665
2021-01-03,7741,2564,-0.03957325617726408,99.96042674382274,810664,926549.0,1274894.0,12085558.0,12602964.313836005,12571305.708894193
2021-01-04,8972,4040,1.5847250501242716,101.58472505012428,941515,1011199.0,1414939.0,12356454.0,12359239.45405864,13627019.494158057
2021-01-05,8360,5526,1.386800144019266,101.38680014401926,1042627,1130018.0,1506218.0,12548845.0,12115064.76799944,13224504.883214854
2021-01-06,8203,5260,-1.2606833795809187,98.73931662041907,1026064,1182118.0,1551253.0,12577317.0,12278178.582839528,11269631.879174793
2021-01-07,7843,4680,0.34195444184043033,100.34195444184043,987804,1221547.0,1574482.0,12562286.0,12940423.945839386,13213987.49931173
2021-01-08,9625,7033,0.04584613355945988,100.04584613355946,1127214,1221349.0,1654474.0,12781688.0,12795861.496092085,12832538.402939653
2021-01-09,1581,4993,-0.478862824748559,99.52113717525144,1008839,1319072.0,1390217.0,12399056.0,12346566.33489993,11963476.075101083
2021-01-10,1433,5388,0.6402855317202975,100.6402855317203,1034106,1094636.0,1159121.0,12193227.0,10544505.158771154,11056733.584147392
2021-01-11,7629,2559,0.42323999430324033,100.42323999430324,810139,891178.0,1234483.0,12044622.0,12447748.590217343,12786340.585659934
2021-01-12,2275,5338,1.4833257095751493,101.48332570957515,1030981,979554.0,1081929.0,12112910.0,11642329.437356632,12828990.005016752
2021-01-13,1462,6045,1.1913429239129734,101.19134292391297,1073402,830340.0,896130.0,11969532.0,13106917.82824443,14059992.167374808
2021-01-14,3067,4443,-0.6752582513586619,99.32474174864134,971212,686982.0,824997.0,11796209.0,11006210.989325065,10466004.388238136
2021-01-15,2086,6788,-0.8610016717533925,99.1389983282466,1114390,625316.0,719186.0,11833576.0,11972925.525293615,11284124.1878909
2021-01-16,9462,7382,-0.09769880396337793,99.90230119603662,1144953,543034.0,968824.0,12113777.0,12456126.671450514,12377967.628279813
2021-01-17,3191,5132,-0.17064892905469004,99.82935107094531,1017885,743350.0,886945.0,11904830.0,11958229.638636345,11821710.495392593
2021-01-18,1502,5698,0.9832325961457631,100.98323259614577,1053042,679239.0,746829.0,11799871.0,11975415.557982761,12762001.634899372
2021-01-19,4588,2666,1.1481302935185007,101.1481302935185,821203,560258.0,766718.0,11587921.0,11539090.578136897,12457594.812951697
2021-01-20,766,4414,1.5788980623343463,101.57889806233435,969139,607263.0,641733.0,11610872.0,11392325.889710385,12655444.339577863
2021-01-21,3744,3125,1.8629350968183824,101.86293509681838,865420,507848.0,676328.0,11541748.0,11806255.125398537,13296603.202853244
2021-01-22,3249,4224,-2.2329276032960044,97.767072396704,955319,511572.0,657777.0,11613096.0,10939288.842986979,9152946.760350175
2021-01-23,6658,6500,0.5291745386756519,100.52917453867565,1098894,517428.0,817038.0,11915932.0,11905571.4016783,12328911.03261882
2021-01-24,7061,3055,-0.499326879000787,99.50067312099921,858984,647979.0,965724.0,11824708.0,11456284.957392784,11056823.454192154
2021-01-25,9012,7365,0.08986626970894654,100.08986626970895,1144103,760724.0,1166264.0,12310367.0,12071891.446345244,12143784.4621124
2021-01-26,8372,6890,0.7298692232510668,100.72986922325107,1119768,924948.0,1301688.0,12421456.0,12791778.585263396,13375673.963864248
2021-01-27,5366,6148,-2.8983426302123205,97.10165736978767,1079287,1004775.0,1246245.0,12325532.0,12269147.685144557,9950473.5809747
2021-01-28,9550,3467,1.5114089046090617,101.51140890460906,895488,984661.0,1414411.0,12309899.0,10244713.956267267,11453841.079954516
2021-01-29,6706,5482,-0.7433483426282065,99.25665165737179,1039927,1125723.0,1427493.0,12467420.0,11946248.771602433,11351570.097499868
2021-01-30,3909,3744,-1.8904553561787025,98.1095446438213,918354,1124260.0,1300165.0,12218519.0,13230824.50973819,11718460.224795228
2021-01-31,213,2806,-0.6005763942862812,99.39942360571372,835219,1037171.0,1046756.0,11881975.0,12126638.43112413,11646177.315695105
2021-02-01,375,6855,0.27245147530350117,100.2724514753035,1117929,822932.0,839807.0,11957736.0,11401263.389307816,11619224.569550617
2021-02-02,6370,6607,-0.6463955903759897,99.35360440962401,1104706,659287.0,945937.0,12050643.0,12380876.620477824,11863760.148177031
2021-02-03,3554,6674,-0.009368350788485202,99.99063164921151,1108312,731013.0,890943.0,11999255.0,12940047.777517753,12932553.096886965
2021-02-04,9286,7230,0.3056652555651376,100.30566525556513,1137301,685461.0,1103331.0,12240632.0,11453131.122722756,11697663.327174867
2021-02-05,3829,3358,0.3608942177250029,100.360894217725,886140,847829.0,1020134.0,11906274.0,12481326.518251011,12770041.892431013
2021-02-06,9946,3237,-1.0981410503676539,98.90185894963234,875510,783745.0,1231315.0,12106825.0,10859298.539075669,9980785.698781546
2021-02-07,4067,7298,0.8951052557925016,100.8951052557925,1140738,964310.0,1147325.0,12288063.0,12450307.632401107,13166391.837035108
2021-02-08,5105,2578,-0.5711680570251748,99.42883194297482,812127,880945.0,1110670.0,11922797.0,12153437.990715979,11696503.545095839
2021-02-09,9302,3206,0.1254660306616433,100.12546603066164,872742,862614.0,1281204.0,12153946.0,12812203.300586905,12912576.12511622
2021-02-10,3281,6604,-1.8919319046439886,98.10806809535602,1104544,1009853.0,1157498.0,12262042.0,12197010.184086723,10683464.660371533
2021-02-11,6637,5268,1.4412917539996832,101.44129175399968,1026571,925175.0,1223840.0,12250411.0,13500379.095088396,14653412.498288143
2021-02-12,1399,3178,0.6558870317628421,100.65588703176284,870225,977623.0,1040578.0,11910803.0,12812041.44773123,13336751.073141504
2021-02-13,9193,5572,-1.240248585007917,98.75975141499208,1045435,807839.0,1221524.0,12266959.0,11537101.526890194,10544902.65888386
2021-02-14,7676,5652,-1.5647821323102826,98.43521786768972,1050279,963481.0,1308901.0,12359180.0,12288578.21822163,11036752.512373405
2021-02-15,200,3480,-0.858355920527701,99.1416440794723,896590,1011226.0,1020226.0,11916816.0,11636232.198233772,10949547.461811611
2021-02-16,2430,2546,0.1632130828789244,100.16321308287893,808773,801380.0,910730.0,11719503.0,11937190.236710547,12067760.703013686
2021-02-17,1143,6053,0.10329503585773095,100.10329503585773,1073861,690138.0,741573.0,11815434.0,11954752.029268714,12037388.057954898
2021-02-18,9142,6186,-0.6245494979354599,99.37545050206454,1081441,577538.0,988928.0,12070369.0,11258669.379715482,10759029.781367114
2021-02-19,7219,3703,0.7158294113951793,100.71582941139518,915046,771409.0,1096264.0,12011310.0,12560822.746196255,13133486.275312398
2021-02-20,4147,4417,-0.1422258017725064,99.85777419822749,969354,841055.0,1027670.0,11997024.0,11638319.656150633,11524539.014732629
2021-02-21,9386,2518,-0.5756945527504416,99.42430544724955,805814,809453.0,1231823.0,12037637.0,10747140.622494562,10286584.980294209
2021-02-22,8024,6262,0.079072925768217,100.07907292576822,1085721,959803.0,1320883.0,12406604.0,12912550.332225887,12975808.672840461
2021-02-23,863,7198,0.5363861405109784,100.53638614051098,1135676,1051299.0,1090134.0,12225810.0,13131569.949516306,13560678.861925088
2021-02-24,2676,5894,-0.31827726010094504,99.68172273989906,1064645,836572.0,956992.0,12021637.0,11950773.748416593,11696151.940335838
2021-02-25,879,2670,-0.8617337086499084,99.13826629135009,821611,735922.0,775477.0,11597088.0,11905442.411804153,11216055.444884226
